# pid 2708282
time	RSS	X pixmaps	CPU	Open files
12:25:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:25:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:26:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:27:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:28:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:29:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
